year,popularity,duration_sec,artist_popularity,years_since_release,explicit,is_urbano_latino,is_lanzamiento_reciente,is_artista_top,genero_electronica,genero_flamenco_raices,genero_internacional,genero_otros,genero_pop_espanol,genero_rock_indie,genero_unknown,genero_urbano_latino,temporada_invierno,temporada_otono,temporada_primavera,temporada_sin_fecha,temporada_verano
2015,-2.171768095781509,-1.0583406364542367,-0.5226681919570932,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2015,-2.0678578444995175,0.16391002608159458,-0.706801124511594,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2015,-0.6131143265516336,1.2864295333366977,-0.7681787686964276,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2015,-0.9248450803976087,-0.488315592518242,-1.1364446338054293,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2015,-1.1326655829615921,-0.6803206825941351,0.15248589407607627,0.4872245873004145,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2015,-1.184620708602588,-0.1593421445402538,-0.2771576152177589,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2015,-1.2885309598845798,0.2249614344503081,-2.363997517502101,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015,-0.7170245778336253,-0.0514691714834812,-0.7681787686964276,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2015,-0.7689797034746212,-0.45095614038071974,-2.7322633826111025,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015,0.8935843170372462,0.9176271929948195,0.029730605706409077,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015,1.620956076011188,1.3340090450249291,1.380038777772748,0.4872245873004145,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2015,0.581853563191271,0.0034208612709286353,0.7662623359244122,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2015,1.0494496939602338,0.1949858530886572,0.950395268478913,-0.20923034147038305,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2015,1.5690009503701923,-0.5707851161176288,1.1959058452182474,0.4872245873004145,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2015,0.2701228093452959,0.7256954526286202,0.21386353826090987,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2015,1.620956076011188,0.6359643077695186,0.950395268478913,0.4872245873004145,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2015,0.9974945683192379,-0.08049120661910857,0.3979964708154106,-0.20923034147038305,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2015,0.7377189401142586,-0.815284148431258,0.5821294033699114,0.4872245873004145,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2015,0.6857638144732627,0.28070721381781555,1.0731505568485802,-0.20923034147038305,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2015,-0.0416079445006792,0.2288734189673261,0.7048846917395786,0.4872245873004145,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2015,0.010347181140316653,-0.20885319858376383,0.27524118244574347,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2015,-0.0416079445006792,-0.5548193293075491,-1.2591999221750965,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2015,0.47794331190927936,-0.7491227102871902,0.5207517591850778,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2015,-0.3533386983466543,0.050242425958989104,0.21386353826090987,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015,0.6338086888322669,-0.10017337872035588,0.5821294033699114,-0.20923034147038305,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2015,-0.45724894962864604,-1.0894653632677616,0.15248589407607627,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2015,1.4131355734472046,0.34657525312310694,-0.15440232684809171,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2015,0.6857638144732627,0.20611055905892764,1.0117729126637465,-0.20923034147038305,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2015,1.5690009503701923,0.3925410711980698,1.1345282010334137,0.4872245873004145,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2015,0.9455394426782421,1.4491680892446495,0.7662623359244122,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2015,1.5170458247291965,-0.8960177289012188,0.8276399801092458,0.4872245873004145,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2015,0.11425743242230836,-0.6164330854505838,-0.15440232684809171,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015,1.4650906990882007,-0.9922280981166312,0.950395268478913,0.4872245873004145,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2015,1.2053150708832214,1.0732263771592125,1.0731505568485802,0.4872245873004145,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2015,1.2053150708832214,1.5750361910797048,1.686926998696916,-0.20923034147038305,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2015,0.581853563191271,0.061000383380788725,-0.09302468266325811,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2015,0.3220779349862918,0.5079446144501027,1.0731505568485802,-0.20923034147038305,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2015,0.581853563191271,-0.032520496479174814,-0.09302468266325811,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2015,0.010347181140316653,-0.042031508836174535,0.3979964708154106,0.4872245873004145,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2015,1.4650906990882007,0.6939594782343111,1.0117729126637465,0.4872245873004145,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2015,0.7377189401142586,-0.03973321793242656,0.3979964708154106,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2015,0.6857638144732627,-0.08604133465262805,1.2572834894030809,-0.20923034147038305,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2015,1.1533599452422254,1.4262829798200929,0.643507047554745,-0.20923034147038305,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2015,0.4259881862682835,2.7172378704360547,-0.8295564128812613,0.4872245873004145,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2015,1.2572701965242172,-1.840884239277238,0.5821294033699114,-0.20923034147038305,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2015,1.0494496939602338,0.9832507332677975,0.7662623359244122,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2015,1.5170458247291965,1.6688260198752134,1.380038777772748,0.4872245873004145,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2015,0.47794331190927936,-0.8983893695146605,0.4593741150002442,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015,1.309225322165213,-0.8004919569762836,-0.15440232684809171,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2015,0.5298984375502752,0.1363060853333861,0.15248589407607627,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2015,1.4650906990882007,-0.186432637320604,1.564171710327249,-0.20923034147038305,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2015,0.7896740657552545,0.7315634294041475,1.2572834894030809,1.1836795160712121,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2015,0.7896740657552545,-0.23628599000935335,1.3186611335879146,0.4872245873004145,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2015,0.9455394426782421,-0.6640370470420476,0.27524118244574347,-0.20923034147038305,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2015,1.620956076011188,1.3754271810988583,0.5207517591850778,1.1836795160712121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2015,-0.7170245778336253,-0.026921468639192377,-0.2157799710329253,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2016,0.7377189401142586,-0.0694154004553011,-0.15440232684809171,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2016,0.7377189401142586,-0.32545478709413367,0.336618826630577,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2016,0.6338086888322669,-0.3328142079667736,0.7048846917395786,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2016,0.2701228093452959,0.9327127832885702,0.029730605706409077,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2016,0.37403306062728764,-0.7103940635687113,-0.5226681919570932,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,-0.7170245778336253,0.7648152977988014,-0.2157799710329253,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,-0.7170245778336253,0.18943572505513773,-0.9523117012509285,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,-0.09356307014167506,1.1889477691532533,0.4593741150002442,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,-0.8728899547566129,0.31699087021315836,0.15248589407607627,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2016,-0.6131143265516336,0.8505611084311906,0.15248589407607627,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,-0.7689797034746212,-0.12511228001634628,-0.8909340570660949,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2016,-1.3924412111665714,0.08711288003188392,-1.9957316523930995,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2016,-0.14551819578267092,0.5417832805223086,-0.15440232684809171,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016,0.2701228093452959,1.4666986698615363,0.3979964708154106,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016,-1.0807104573205963,0.5199006171302386,-0.46129054777225964,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016,-0.14551819578267092,0.3163062729226797,-0.6454234803267604,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,-0.5611592009106378,0.3700227103219841,-0.5840458361419268,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016,0.6338086888322669,0.7591184703458937,0.7662623359244122,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,-1.3924412111665714,0.017259506499880103,-0.3385352594025925,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016,-0.45724894962864604,-1.2205168445878671,-1.5047104989144306,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2016,-1.7561270906535424,0.2096557950274748,-1.32057756635993,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2016,-0.45724894962864604,-2.0397353022579128,0.15248589407607627,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2016,-0.24942844706466263,-0.2823007078907785,-0.5840458361419268,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2016,-2.0678578444995175,0.6011720954712891,-1.4433328547295972,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,-1.4443963368075672,1.0577740383169911,-1.4433328547295972,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2016,-0.8728899547566129,-0.6853329127565642,-0.2771576152177589,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016,-0.9768002060386046,0.9594365275204496,-0.9523117012509285,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2016,-1.8080822162945382,2.0909780490679255,-0.3999129035874261,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2016,-1.7561270906535424,-0.45655516822070147,-1.0750669896205955,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016,-0.7170245778336253,-1.2883164262484363,-1.32057756635993,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2016,-0.45724894962864604,0.6712699680356063,-1.013689345435762,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,-0.45724894962864604,-0.18709278470785118,-1.4433328547295972,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016,-0.9768002060386046,0.21227193467323063,-0.09302468266325811,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016,-2.327633472704497,-0.08000220855448176,-1.0750669896205955,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,-0.19747332142366678,2.3785089110687534,-0.5226681919570932,-0.20923034147038305,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016,-0.14551819578267092,1.3036178153083453,-1.1364446338054293,-0.20923034147038305,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,-0.09356307014167506,0.16694181408228417,0.029730605706409077,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2016,-0.45724894962864604,3.2017371528687413,-0.8295564128812613,-0.20923034147038305,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,-1.4963514624485632,-0.06582126468029097,-0.8295564128812613,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,-0.8728899547566129,-0.13459884247011453,-2.2412422291324336,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2016,-2.4315437239864885,1.1294611545913475,-0.706801124511594,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2016,-0.19747332142366678,-0.7882425554573708,-0.15440232684809171,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2016,-0.7170245778336253,0.9132262104131741,-0.8909340570660949,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2016,-1.184620708602588,-0.856286636150254,-2.7322633826111025,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,-1.9639475932175259,0.4265264366896639,-1.8729763640234323,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2016,-0.4052938239876502,-0.41430573543690613,0.15248589407607627,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,-0.820934829115617,0.11576816661904117,-1.4433328547295972,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,0.5298984375502752,0.580487477337556,-0.46129054777225964,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2016,0.7896740657552545,0.8360623158149926,0.3979964708154106,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016,-2.7952296034734596,0.3460129053487857,0.3979964708154106,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2016,0.9974945683192379,0.9224438239313975,-0.46129054777225964,-0.20923034147038305,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,1.5170458247291965,1.3780188708413827,0.5207517591850778,0.4872245873004145,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2016,-0.0416079445006792,0.652834740999159,-1.1978222779902628,0.4872245873004145,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,0.581853563191271,-0.027972814478141136,0.643507047554745,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2016,0.3220779349862918,0.4013430363613601,-0.09302468266325811,0.4872245873004145,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016,1.8287765785751715,0.4192648154299492,1.686926998696916,-0.20923034147038305,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,1.4131355734472046,0.3143013808577081,1.564171710327249,-0.20923034147038305,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,0.7377189401142586,-0.03973321793242656,0.3979964708154106,0.4872245873004145,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2016,-0.24942844706466263,0.8776271513083093,0.4593741150002442,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2016,1.4131355734472046,0.34657525312310694,-0.15440232684809171,0.4872245873004145,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,0.37403306062728764,0.14965573249771005,0.643507047554745,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,-0.19747332142366678,-0.0015913688915003715,0.15248589407607627,0.4872245873004145,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,1.4650906990882007,0.005254604013281271,1.686926998696916,0.4872245873004145,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2016,1.672911201652184,1.1168939043304267,1.380038777772748,1.1836795160712121,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2016,0.11425743242230836,-1.8494906052146778,-0.09302468266325811,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2016,1.2572701965242172,0.14029141956009852,0.5821294033699114,0.4872245873004145,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016,1.1014048196012296,-0.016261310830318672,1.1345282010334137,0.4872245873004145,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2016,0.7896740657552545,0.24598835122928053,-0.2771576152177589,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016,1.4650906990882007,0.029362208599404853,1.0731505568485802,0.4872245873004145,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,1.2053150708832214,-0.4302959721502181,0.5207517591850778,-0.20923034147038305,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016,1.4131355734472046,-0.42506369285870643,1.0731505568485802,-0.20923034147038305,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2016,1.2053150708832214,0.004912305368041945,0.5207517591850778,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,1.3611804478062088,-0.4270196851172151,1.1959058452182474,-0.20923034147038305,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2016,1.1533599452422254,-0.058315144388262845,1.0731505568485802,-0.20923034147038305,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,0.11425743242230836,-0.6164330854505838,-0.15440232684809171,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2016,0.11425743242230836,0.3143013808577081,-0.09302468266325811,0.4872245873004145,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016,0.6857638144732627,-0.14750839137627464,1.3186611335879146,-0.20923034147038305,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2016,-1.2885309598845798,-0.48212976700070687,-2.3026198733172674,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2016,1.3611804478062088,1.3144491224398387,1.8096822870665832,-0.20923034147038305,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2016,1.309225322165213,0.9330306320305781,0.5207517591850778,0.4872245873004145,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2016,1.3611804478062088,-0.2581686534014227,0.7048846917395786,-0.20923034147038305,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,1.1533599452422254,-0.40811990991937164,0.336618826630577,-0.20923034147038305,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016,1.1533599452422254,-0.43420795666723605,0.029730605706409077,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,1.620956076011188,-0.6193670738383469,0.950395268478913,-0.20923034147038305,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,1.0494496939602338,1.1220039341057817,0.3979964708154106,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,1.620956076011188,0.773959561607331,0.8890176242940794,-0.20923034147038305,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2016,0.47794331190927936,-0.8983893695146605,0.4593741150002442,0.4872245873004145,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016,-0.45724894962864604,0.04268740586049733,-0.2157799710329253,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,1.2572701965242172,-0.16166488534723325,1.0731505568485802,0.4872245873004145,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,0.47794331190927936,0.5138125912256293,1.2572834894030809,-0.20923034147038305,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2016,1.1014048196012296,-0.22327864149026802,0.5821294033699114,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,1.4650906990882007,1.234253439840969,1.380038777772748,0.4872245873004145,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2016,0.9455394426782421,-0.6834747201109808,0.4593741150002442,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016,1.2053150708832214,0.6549618825802873,0.643507047554745,0.4872245873004145,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,0.6338086888322669,-0.09484329981591902,1.2572834894030809,-0.20923034147038305,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,1.2053150708832214,0.21650176793225645,1.1345282010334137,-0.20923034147038305,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2016,0.8935843170372462,0.9176271929948195,0.029730605706409077,0.4872245873004145,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016,1.1014048196012296,0.5549128785575507,0.950395268478913,-0.20923034147038305,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,1.2053150708832214,-0.18090695919031602,0.950395268478913,-0.20923034147038305,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,0.581853563191271,0.2344968967105393,0.336618826630577,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,-0.7689797034746212,-0.37291204926620913,0.4593741150002442,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2017,0.21816768370430006,0.1493378837557029,-0.5226681919570932,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2017,-0.6131143265516336,0.29090282346529395,-0.706801124511594,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,-0.14551819578267092,1.706307721528893,-0.5226681919570932,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2017,-1.0287553316796005,-1.4732554942904652,0.15248589407607627,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2017,-0.7170245778336253,0.7066489780113886,-0.8295564128812613,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2017,-0.9768002060386046,0.8145219510681618,-0.15440232684809171,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2017,-0.24942844706466263,-0.12457438214525582,-0.5840458361419268,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017,0.7377189401142586,0.017259506499880103,1.2572834894030809,-0.20923034147038305,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,0.06230230678131251,1.7005375443662916,0.029730605706409077,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2017,-0.45724894962864604,0.9438130393556092,-0.2157799710329253,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,-0.09356307014167506,0.6577002717422005,0.029730605706409077,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,-0.3533386983466543,1.5240825927455446,-0.9523117012509285,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,-0.14551819578267092,-0.26173833927320206,-0.3385352594025925,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2017,-0.0416079445006792,0.06589036402706103,-1.1978222779902628,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,-0.0416079445006792,-0.8319100826285849,0.8276399801092458,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2017,0.21816768370430006,0.10845764555286419,-0.7681787686964276,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,-2.1198129701405133,-0.7504185551584523,-1.1978222779902628,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2017,-0.7170245778336253,0.5082624631921099,-0.9523117012509285,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2017,-1.236575834243584,0.6080180683760709,-0.9523117012509285,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2017,-1.8080822162945382,1.4216863980125969,-1.013689345435762,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2017,-1.236575834243584,1.6534959305491486,0.09110824989124267,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,-1.3404860855255756,0.4747171959586803,-0.03164703847842452,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,0.2701228093452959,0.9891187100433242,0.4593741150002442,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2017,-0.19747332142366678,-0.4880466435826971,-1.0750669896205955,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,-0.5611592009106378,2.567262164014874,-0.706801124511594,-0.20923034147038305,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,-0.45724894962864604,0.5616610518494064,-1.1364446338054293,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2017,-1.0807104573205963,0.043885451118834275,0.15248589407607627,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
